x_error_px
-0.30979020979020966
-0.33012048192771104
-0.038019169329073677
0.11552511415525046
-0.11470588235294166
0.09440993788819796
0.011334289813484943
-0.1105590062111812
-0.24722222222222356
0.10793650793650755
-0.10261437908496873
0.05453100158982416
-0.17343750000000036
0.1952510176390767
-0.048520710059172245
-0.16036036036036094
0.05840707964601677
0.05869565217391148
0.26065573770491746
-0.12164634146341591
-0.016012084592146536
-0.130965909090909
0.27942511346444654
0.1378109452736318
-0.1822652757079002
0.10502354788068935
-0.018487394957983128
-0.01599402092675639
-0.2062500000000007
0.014410480349344112
-0.4139430284857575
-0.12595870206489757
0.07313432835820777
0.11916167664670674
0.0636363636363626
0.0038585209003212384
-0.47034700315457556
0.15885634588563313
0.15370370370370345
0.05539568345323609
0.2931928687196095
0.232846715328467
0.13776223776223695
-0.08947368421052637
0.07049180327868854
-0.08691019786910203
-0.07694610778443156
-0.17291981845688476
-0.011180124223603372
-0.10786686838124204
-0.02146118721461221
0.08173652694610745
0.03792048929663494
0.16068965517241374
-0.12389937106918225
-0.014723926380368013
-0.1209408194233692
0.1863221884498465
0.07764350453172142
0.044023323615158816
0.013755795981452934
0.04018987341772018
0.07482319660537406
0.43230769230769184
-0.18941548183254397
0.1115853658536583
0.20282485875706158
0.02018209408194238
0.25044510385756524
-0.07557251908396978
-0.13333333333333464
0.09280125195618005
0.2583456425406201
-0.16271450858034342
-0.11679389312977229
0.059300476947534264
0.06760124610591767
0.017365269461077304
0.21388888888888857
-0.17060478199718787
0.06671802773497681
0.2756240822320102
0.06635006784260433
0.22380952380952301
-0.026858877086494815
-0.1525547445255473
0.40562770562770467
-0.15970149253731414
-0.10089153046062549
0.1334365325077389
0.18053892215568723
-0.2550561797752824
0.06719883889695133
0.10955137481910171
0.034351145038167274
-0.17481371087928466
0.08691322901849219
-0.06390977443609103
0.000824175824174489
-0.061549925484351675
-0.058670520231213885
0.054134165366614084
-0.29442896935933227
-0.09280575539568403
-0.3000000000000007
0.2164319248826292
-0.0013177159590043175
-0.08219178082191902
0.037414965986393156
0.3823161189358366
-0.16265432098765586
-0.06529160739687079
-0.16158631415241054
0.06458333333333321
0.12857142857142811
-0.18288288288288435
-0.40730253353204304
-0.18197767145135657
0.035854765506806885
-0.11804733727810657
-0.042635658914729646
-0.20866141732283516
0.06418816388467263
0.03740458015267123
0.19090909090908958
0.23907496012759033
-0.030134932533734116
0.15844875346260245
0.15918367346938744
-0.1231797919762272
-0.02191780821917888
0.017180616740088084
-0.1948995363214845
-0.15951661631419967
0.22639087018544934
-0.1628099173553732
0.1112903225806452
0.13731343283581943
0.17943037974683484
-0.17887323943662103
0.23409090909090757
-0.07883310719131664
-0.3412844036697251
0.022632423756018483
0.15516304347826093
-0.15944363103953307
-0.22888243831640054
-0.144574780058651
0.07853949329359011
-0.05000000000000071
-0.1437500000000007
0.01755725190839641
0.03127889060092315
