N,b_rms_0,b_rms_2,b_rms_8
1795.4801246878303,0.03604940422096735,0.03817631498354318,0.0618506527149292
1837.4437246107268,0.03563537794481857,0.037691153287452824,0.06067755894201186
1880.3880893409166,0.035226106747458096,0.03721309922403198,0.059530304156561374
1924.3361411159801,0.034821536016955264,0.03674202177507676,0.05840828765870257
1969.3113379074218,0.03442161176859572,0.03627779295942257,0.057310922526938694
2015.337685941733,0.034026280637677854,0.03582028775331273,0.056237635309211345
2062.4397525140926,0.033635489872392,0.035369384012855005,0.055187865721044865
2110.6426791015547,0.03324918732678139,0.034924962398517494,0.054161066350606184
2159.972194782717,0.03286732145378389,0.03448690630161589,0.05315670237051491
2210.4546299710214,0.03248984129835374,0.03405510177274535,0.05217425125624239
2262.1169304690266,0.03211669649066236,0.03362943745211045,0.05121320251094138
2314.9866718511607,0.03174783723937701,0.03320980450170794,0.05027305739655156
2369.092074182632,0.03138321432501687,0.032796096539317636,0.04935332867103
2424.462017082328,0.031022779093385272,0.03238820957425782,0.04845354033155892
2481.1260551377704,0.030666483449077516,0.031986041944862084,0.04757322736358598
2539.1144336803472,0.030314279849063114,0.03158949425763521,0.0467119354955559
2598.4581049292474,0.02996612129634177,0.031198469328047068,0.04586922095919531
2659.1887445126936,0.029621961333672245,0.03081287212292369,0.04504465025521636
2721.3387683753085,0.029281754037373296,0.030432609704395843,0.04423779992430682
2784.941350080644,0.028945454011195717,0.03005759117536592,0.043448256323278055
2850.030438518108,0.02861301638026476,0.02968772762645496,0.0426756154062451
2916.6407760237066,0.028284396785092238,0.029322932084392475,0.04191948251071635
2984.8079169243274,0.027959551375657306,0.028963119461812036,0.04117947214847242
3054.568246515432,0.027638436805555194,0.02860820650841688,0.04045520780111743
3125.959000482281,0.027321010226213235,0.02825811176348026,0.03974632172018866
3199.018284775067,0.027007229281173308,0.027912755509646097,0.03905245473171285
3273.7850959485772,0.026697052100439867,0.027572059727995982,0.03837325604510041
3350.2993419772297,0.026390437294892946,0.027235948054349778,0.03770838306627166
3428.6018635565865,0.026087343950765302,0.026904345736767307,0.037057501214911685
3508.734455902715,0.025787731624183064,0.026577179594219708,0.036420283745753075
3590.739891061055,0.025491560335768982,0.02625437797639934,0.03579641157378803
3674.661940736688,0.025198790565307667,0.025935870724638137,0.035185573103314424
3760.545399658172,0.024909383246472173,0.02562158913390498,0.03458746406072258
3848.436109487433,0.02462329976161111,0.025311465915853093,0.03400178733093189
3938.380983288489,0.024340501936595604,0.02500543516288928,0.03342825279738892
4030.4280305680504,0.024060952035725433,0.0247034323132375,0.03286657718554077
4124.626382901352,0.023784612756693697,0.02440539411696992,0.03231648390970049
4221.026320156903,0.023511447225609362,0.02411125860297918,0.031777702923222594
4319.6792973341735,0.023241418992076858,0.02382096504686613,0.031249970571909667
4420.63797202853,0.02297449202433225,0.02353445393971806,0.03073302945057292
4523.956232538054,0.022710630704435276,0.02325166695775319,0.03022662826267211
4629.689226627268,0.022449799823516633,0.022972546932807328,0.029730521682961697
4737.893390963144,0.022191964577079757,0.022697037823639594,0.029244470223072628
4848.626481239078,0.02193709056035664,0.022425084688034527,0.028768240099961033
4961.947603002903,0.021685143763716927,0.022156633655678486,0.02830160310715716
5077.917243205404,0.02143609056812984,0.021891631901788826,0.027844336488749653
5196.597302486197,0.021189897740678112,0.021630027621474736,0.02739622281604217
5318.051128214197,0.02094653243012346,0.021371770004809342,0.026957049866821195
5442.343548300267,0.020705962162523052,0.02111680921259318,0.026526610507175988
5569.540905800136,0.020468154836896277,0.020865096352789526,0.02610470257581277
5699.711094326075,0.02023307872094129,0.02061658345761264,0.02569112877080735
5832.923594286206,0.020000702446800706,0.020371223461250493,0.02528569653874189
5969.249509970739,0.01977099500687602,0.020128970178204142,0.024888217966173423
6108.76160750504,0.019543925749690032,0.019889778282226052,0.024498509673382594
6251.534353689712,0.01931946437579677,0.01965360328584048,0.02411639271035337
6397.64395574843,0.01909758093373845,0.01942040152042932,0.023741692454935466
6547.168402004743,0.01887824581604886,0.019190130116867342,0.02337423851314286
6700.18750350959,0.018661429755302605,0.01896274698669095,0.023013864621542916
6856.782936641738,0.01844710382020974,0.018738210803785328,0.022660408551692154
7017.03828670383,0.018235239411755273,0.01851648098657515,0.02231371201657609
