x_lambda_over_NA,PSF_1,PSF_2,sum
-1.176,0.00016956746326139683,0.006841983515265644,0.007011550978527041
-1.17425,0.00015736497507941644,0.0066125838176981444,0.006769948792777561
-1.1724999999999999,0.00014554499940812765,0.006383802293568765,0.006529347292976892
-1.17075,0.00013411735352182938,0.0061558121979446295,0.00628992955146646
-1.169,0.00012309173779281822,0.005928789719538443,0.006051881457331261
-1.16725,0.00011247773045131205,0.005702913965870115,0.005815391696321426
-1.1655,0.00010228478236930218,0.005478366947442778,0.0055806517298120795
-1.1637499999999998,9.252221187073643e-05,0.00525533356093012,0.005347855772800856
-1.162,8.319919957064074e-05,0.005034001571373375,0.005117200770944015
-1.16025,7.43247832456615e-05,0.004814561593384668,0.00488888637663033
-1.1584999999999999,6.590785273852774e-05,0.004597207071355739,0.004663114924094266
-1.15675,5.7957144899009886e-05,0.004382134258669847,0.0044400914035688565
-1.155,5.048123856384945e-05,0.004169542195915613,0.004220023434479463
-1.1532499999999999,4.348854957819331e-05,0.003959632688101784,0.004003121237679978
-1.1515,3.6987325861065416e-05,0.0037526102808722304,0.0037895976067332956
-1.14975,3.0985642517340685e-05,0.0035486822357205547,0.0035796678782378955
-1.148,2.549139699878245e-05,0.003348058504204095,0.0033735499012028775
-1.14625,2.05123043165951e-05,0.003150951701157913,0.0031714640054745077
-1.1444999999999999,1.6055892308006528e-05,0.0029575770769083476,0.0029736329692163542
-1.14275,1.2129496959353482e-05,0.0027681524884878733,0.0027802819854472268
-1.141,8.74025778814227e-06,0.002582898369851439,0.002591638627639581
-1.1392499999999999,5.895113286540516e-06,0.002402037701096145,0.0024079328143826856
-1.1375,3.6007964287579755e-06,0.002225795976685901,0.002229396773114659
-1.1357499999999998,1.8638302447296512e-06,0.0020544011726825492,0.0020562650029272785
-1.134,6.905234625443586e-07,0.001888083712986472,0.0018887742364490164
-1.13225,8.696622199840726e-08,0.0017270764345885053,0.0017271634008105036
-1.1305,5.9025861677419596e-08,0.0015716145518366435,0.001571673577698321
-1.12875,6.123427819224587e-07,0.0014219356197204044,0.0014225479625023269
-1.127,1.7523263860334897e-06,0.0012782794961765736,0.001280031822562607
-1.1252499999999999,3.4841511020375853e-06,0.0011408883034198466,0.0011443724545218844
