x_over_sigma,two_source_signal,single_gaussian_fit,residual
-2.533619456366237,0.8673304997975314,0.5074869308326737,0.3598435689648577
-2.5135908440629473,0.8764770306260323,0.5106276124930762,0.36584941813295613
-2.4935622317596566,0.885365030488393,0.5137625737370375,0.3716024567513555
-2.473533619456366,0.8939847377666681,0.5168914715011725,0.37709326626549555
-2.453505007153076,0.9023266203371068,0.5200139615177548,0.38231265881935195
-2.4334763948497855,0.9103813933281711,0.5231296983750128,0.38725169495315837
-2.413447782546495,0.9181400365609316,0.5262383355780729,0.3919017009828587
-2.393419170243204,0.9255938116274228,0.5293395256105358,0.39625428601688706
-2.3733905579399144,0.9327342785631879,0.5324329199966706,0.4003013585665173
-2.3533619456366237,0.9395533120710372,0.5355181693642135,0.4040351427068237
-2.333333333333333,0.9460431172539953,0.5385949235077527,0.4074481937462425
-2.3133047210300433,0.9521962448164958,0.5416628314526895,0.41053341336380633
-2.2932761087267526,0.958005605694118,0.544721541519756,0.4132840641743619
-2.273247496423462,0.9634644850735145,0.5477707013900746,0.4156937836834399
-2.253218884120172,0.9685665557656983,0.5508099581707441,0.4177565975949542
-2.2331902718168815,0.9733058908974737,0.5538389584609353,0.4194669324365383
-2.213161659513591,0.9776769758875521,0.5568573484184799,0.4208196274690722
-2.1931330472103,0.981674719675775,0.5598647738269342,0.4218099458488408
-2.1731044349070103,0.9852944651758413,0.5628608801631043,0.422433585012737
-2.1530758226037197,0.9885319989240312,0.5658453126650109,0.4226866862590203
-2.133047210300429,0.9913835598986059,0.5688177164002782,0.4225658434983277
-2.113018597997139,0.9938458474868452,0.57177773633493,0.4220681111519152
-2.0929899856938485,0.9959160285790404,0.5747250174025736,0.42119101117646673
-2.072961373390558,0.9975917437712014,0.5776592045739524,0.41993253919724904
-2.052932761087267,0.9988711126607382,0.5805799429268499,0.41829116973388836
-2.0329041487839774,0.999752738221932,0.5834868777163273,0.41626586050560466
-2.0128755364806867,1.0002357102506199,0.5863796544452733,0.41385605580534657
-1.992846924177396,1.0003196078701586,0.5892579189352474,0.41106168893491124
-1.9728183118741063,1.0000045010934069,0.5921213173975995,0.40788318369580734
-1.9527896995708156,0.9992909514381505,0.5949694965048444,0.40432145493330607
-1.932761087267525,0.9981800115960986,0.5978021034622699,0.4003779081338287
-1.9127324749642343,0.9966732241582705,0.600618786079763,0.3960544380785075
-1.8927038626609445,0.9947726194022821,0.6034191928438295,0.3913534265584526
-1.8726752503576538,0.9924807121496988,0.6062029729897895,0.38627773915990926
-1.8526466380543631,0.9898004977042605,0.6089697765741275,0.38083072113013294
-1.8326180257510734,0.9867354468843672,0.6117192545469761,0.37501619233739114
-1.8125894134477827,0.9832895001657613,0.6144510588247137,0.3688384413410476
-1.792560801144492,0.979467060952818,0.6171648423626541,0.36230221859016387
-1.7725321888412013,0.9752729879992669,0.6198602592278077,0.35541272877145913
-1.7525035765379116,0.9707125870015018,0.6225369646716932,0.3481756223298086
-1.7324749642346209,0.9657916013898802,0.6251946152031785,0.34059698618670164
-1.7124463519313302,0.9605162023455688,0.6278328686613298,0.33268333368423897
-1.6924177396280404,0.9548929780725365,0.6304513842882452,0.32444159378429127
-1.6723891273247498,0.9489289223562354,0.6330498228018571,0.3158790995543783
-1.652360515021459,0.9426314224423427,0.6356278464686728,0.3070035759736699
-1.6323319027181684,0.9360082462706191,0.6381851191764419,0.29782312709417713
-1.6123032904148786,0.9290675291005288,0.6407213065067201,0.2883462225938087
-1.592274678111588,0.9218177595666879,0.6432360758073128,0.2785816837593751
-1.5722460658082973,0.9142677652035189,0.6457290962645746,0.2685386689389443
-1.5522174535050075,0.9064266974796337,0.6482000389755438,0.2582266585040899
-1.5321888412017168,0.8983040163834801,0.6506485770198892,0.2476554393635909
-1.5121602288984262,0.8899094746026528,0.6530743855316473,0.23683508907100548
-1.4921316165951355,0.8812531013399618,0.6554771417707292,0.22577595956923258
-1.4721030042918457,0.8723451858099204,0.6578565251941743,0.21448866061574612
-1.452074391988555,0.863196260459702,0.6602122175271278,0.20298404293257422
-1.4320457796852644,0.8538170839588712,0.6625439028335229,0.1912731811253483
-1.4120171673819746,0.8442186240022677,0.6648512675864439,0.1793673564158238
-1.391988555078684,0.8344120399703692,0.6671340007381472,0.16727803923222195
-1.3719599427753932,0.8244086654912414,0.6693917937897219,0.15501687170151945
-1.3519313304721035,0.8142199909478037,0.6716243408603652,0.14259565008743857
-1.3319027181688128,0.8038576459736309,0.6738313387562519,0.13002630721737896
-1.311874105865522,0.7933333819798549,0.6760124870389761,0.11732089494087883
-1.2918454935622314,0.7826590547549133,0.6781674880935449,0.10449156666136838
-1.2718168812589417,0.7718466071779629,0.6802960471959001,0.09155055998206285
-1.251788268955651,0.7609080520857042,0.6823978725799493,0.0785101795057549
-1.2317596566523603,0.7498554553311623,0.6844726755040826,0.06538277982707963
-1.2117310443490705,0.7387009190716489,0.6865201703171551,0.052180748754493855
-1.1917024320457799,0.7274565653217006,0.6885400745239144,0.03891649079778614
-1.1716738197424892,0.7161345198052484,0.6905321088498516,0.025602410955396837
-1.1516452074391985,0.7047468961396227,0.6924959973054539,0.012250898834168855
-1.1316165951359087,0.6933057803822701,0.6944314672498406,-0.00112568686757053
-1.111587982832618,0.681823215969232,0.6963382494537609,-0.014515033484528872
-1.0915593705293274,0.670311189072539,0.6982160781619307,-0.027904889089391705
